Date,Open,High,Low,Close,Volume,Ticker,Sector,Country
2025-03-03 00:00:00+05:30,1692.300048828125,1728.5999755859375,1692.300048828125,1708.5999755859375,7504969,INFY.NS,IT,India
2025-03-04 00:00:00+05:30,1695.0,1699.0,1670.0,1688.300048828125,6759673,INFY.NS,IT,India
2025-03-05 00:00:00+05:30,1692.449951171875,1732.949951171875,1692.449951171875,1711.5,8180782,INFY.NS,IT,India
2025-03-06 00:00:00+05:30,1715.0,1722.300048828125,1691.0999755859375,1715.8499755859375,10610547,INFY.NS,IT,India
2025-03-07 00:00:00+05:30,1703.0999755859375,1705.0,1675.5,1686.0,8019331,INFY.NS,IT,India
2025-03-10 00:00:00+05:30,1686.0,1719.0,1676.199951171875,1701.449951171875,7558981,INFY.NS,IT,India
2025-03-11 00:00:00+05:30,1680.0,1680.0,1637.050048828125,1661.5999755859375,12671234,INFY.NS,IT,India
2025-03-12 00:00:00+05:30,1636.9000244140625,1636.9000244140625,1563.800048828125,1590.8499755859375,14870008,INFY.NS,IT,India
2025-03-13 00:00:00+05:30,1599.25,1606.050048828125,1570.300048828125,1579.8499755859375,7822888,INFY.NS,IT,India
2025-03-17 00:00:00+05:30,1545.1500244140625,1594.0,1545.1500244140625,1590.050048828125,7526032,INFY.NS,IT,India
2025-03-18 00:00:00+05:30,1590.050048828125,1590.050048828125,1590.050048828125,1590.050048828125,0,INFY.NS,IT,India
2025-03-19 00:00:00+05:30,1603.0,1603.0,1572.800048828125,1586.550048828125,7387068,INFY.NS,IT,India
2025-03-20 00:00:00+05:30,1592.0,1631.9000244140625,1592.0,1615.550048828125,7186750,INFY.NS,IT,India
2025-03-21 00:00:00+05:30,1577.949951171875,1603.9000244140625,1563.6500244140625,1592.550048828125,10074677,INFY.NS,IT,India
2025-03-24 00:00:00+05:30,1597.949951171875,1607.0999755859375,1572.699951171875,1592.75,8857726,INFY.NS,IT,India
2025-03-25 00:00:00+05:30,1605.0,1636.1500244140625,1605.0,1628.449951171875,9890140,INFY.NS,IT,India
2025-03-26 00:00:00+05:30,1626.0,1637.75,1595.0,1599.449951171875,6651302,INFY.NS,IT,India
2025-03-27 00:00:00+05:30,1595.550048828125,1619.949951171875,1586.0,1603.550048828125,9426573,INFY.NS,IT,India
2025-03-28 00:00:00+05:30,1590.0,1598.449951171875,1560.0,1570.6500244140625,6799047,INFY.NS,IT,India
2025-03-03 00:00:00+05:30,3485.0,3523.25,3476.14990234375,3493.050048828125,4990439,TCS.NS,IT,India
2025-03-04 00:00:00+05:30,3474.0,3551.0,3464.300048828125,3532.050048828125,2797737,TCS.NS,IT,India
2025-03-05 00:00:00+05:30,3520.85009765625,3600.35009765625,3520.85009765625,3547.050048828125,2501894,TCS.NS,IT,India
2025-03-06 00:00:00+05:30,3557.0,3609.449951171875,3536.10009765625,3601.60009765625,2786513,TCS.NS,IT,India
2025-03-07 00:00:00+05:30,3600.0,3625.0,3574.39990234375,3611.199951171875,2051315,TCS.NS,IT,India
2025-03-10 00:00:00+05:30,3606.5,3622.10009765625,3582.60009765625,3589.64990234375,1004626,TCS.NS,IT,India
2025-03-11 00:00:00+05:30,3558.0,3588.75,3537.64990234375,3575.300048828125,1995450,TCS.NS,IT,India
2025-03-12 00:00:00+05:30,3565.0,3569.25,3486.85009765625,3506.199951171875,3174167,TCS.NS,IT,India
2025-03-13 00:00:00+05:30,3502.300048828125,3524.300048828125,3484.10009765625,3511.050048828125,1693004,TCS.NS,IT,India
2025-03-17 00:00:00+05:30,3489.0,3530.449951171875,3477.35009765625,3497.699951171875,2690906,TCS.NS,IT,India
2025-03-18 00:00:00+05:30,3497.699951171875,3497.699951171875,3497.699951171875,3497.699951171875,0,TCS.NS,IT,India
2025-03-19 00:00:00+05:30,3547.0,3547.0,3462.75,3497.10009765625,3051244,TCS.NS,IT,India
2025-03-20 00:00:00+05:30,3512.0,3578.949951171875,3512.0,3563.14990234375,2845192,TCS.NS,IT,India
2025-03-21 00:00:00+05:30,3475.0,3616.25,3465.0,3578.10009765625,4161925,TCS.NS,IT,India
2025-03-24 00:00:00+05:30,3600.0,3649.75,3566.60009765625,3628.949951171875,1834751,TCS.NS,IT,India
2025-03-25 00:00:00+05:30,3645.0,3710.0,3638.0,3657.75,3135390,TCS.NS,IT,India
2025-03-26 00:00:00+05:30,3647.75,3680.5,3625.85009765625,3635.800048828125,1734499,TCS.NS,IT,India
2025-03-27 00:00:00+05:30,3614.85009765625,3663.0,3610.5,3651.199951171875,2528474,TCS.NS,IT,India
2025-03-28 00:00:00+05:30,3651.0,3660.949951171875,3591.89990234375,3606.14990234375,2051919,TCS.NS,IT,India
2025-03-03 00:00:00+05:30,279.45001220703125,286.3500061035156,279.29998779296875,283.54998779296875,11471554,WIPRO.NS,IT,India
2025-03-04 00:00:00+05:30,279.0,283.1000061035156,276.29998779296875,280.0,9331785,WIPRO.NS,IT,India
2025-03-05 00:00:00+05:30,281.3999938964844,286.95001220703125,278.6499938964844,285.1000061035156,10285712,WIPRO.NS,IT,India
2025-03-06 00:00:00+05:30,288.45001220703125,292.0,283.5,285.8999938964844,9782051,WIPRO.NS,IT,India
2025-03-07 00:00:00+05:30,287.3999938964844,287.70001220703125,282.8999938964844,284.79998779296875,8097300,WIPRO.NS,IT,India
2025-03-10 00:00:00+05:30,284.45001220703125,285.6499938964844,277.95001220703125,280.8999938964844,8165123,WIPRO.NS,IT,India
2025-03-11 00:00:00+05:30,277.0,279.29998779296875,273.20001220703125,277.75,8602609,WIPRO.NS,IT,India
2025-03-12 00:00:00+05:30,277.70001220703125,277.70001220703125,262.20001220703125,268.54998779296875,18584311,WIPRO.NS,IT,India
2025-03-13 00:00:00+05:30,268.54998779296875,271.1000061035156,263.3500061035156,264.0,8683943,WIPRO.NS,IT,India
2025-03-17 00:00:00+05:30,264.0,265.20001220703125,258.8999938964844,259.8500061035156,12697926,WIPRO.NS,IT,India
